Object,IncorCorefEval_file1,IncorCorefEval_file2,IncorCorefEval_improvement,IncorCorefEval_percentage_improvement,IncomCorefEval_file1,IncomCorefEval_file2,IncomCorefEval_improvement,IncomCorefEval_percentage_improvement,IncomDiscoEval_file1,IncomDiscoEval_file2,IncomDiscoEval_improvement,IncomDiscoEval_percentage_improvement,SentiBias_file1,SentiBias_file2,SentiBias_improvement,SentiBias_percentage_improvement,ExtEval_file1,ExtEval_file2,ExtEval_improvement,ExtEval_percentage_improvement
2_rnn_ext_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.03029906246229075,0.15310388189391233,-0.12280481943162158,-405.3089747726041,1.0302990624622907,0.15310388189391233,0.8771951805683784,85.13986011711857
200_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.15158878169521423,0.1528660206115871,-0.0012772389163728803,-0.8425682310323652,1.1515887816952142,0.1528660206115871,0.9987227610836271,86.72564173588438
200_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.1404817944442454,0.002852820891088681,0.13762897355315673,97.96925936035014,2.1404817944442454,0.002852820891088681,2.1376289735531566,99.86672061876473
200_refresh,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,,0.3398000593518927,0.16629005561394264,0.17351000373795009,51.06238182208946,1.3398000593518926,2.166290055613943,-0.8264899962620502,-61.68756229656027
206_heter_graph,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.3965944050384375,0.12108846753835678,0.27550593750008073,69.46793348569277,2.3965944050384373,0.12108846753835678,2.2755059375000806,94.94747766731874
206_matchsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.19828234985470772,0.19979747012257576,-0.001515120267868042,-0.7641226104987424,1.1982823498547077,0.19979747012257576,0.998484879732132,83.32634456755528
206_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.19040749346216523,0.13190846098586917,0.058499032476296065,30.72307261264382,1.1904074934621653,0.13190846098586917,1.0584990324762962,88.91904984550892
206_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.14920123045643174,0.06194210797548294,0.0872591224809488,58.484184221543224,0.14920123045643174,0.06194210797548294,0.0872591224809488,58.484184221543224
206_pacsum_tfidf,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.19731827452778816,0.1282156240195036,0.06910265050828457,35.02090755337154,1.1973182745277882,0.1282156240195036,1.0691026505082846,89.29143346867643
206_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.19145685310165084,0.19043578580021858,0.0010210673014322547,0.533314574480202,2.1914568531016507,0.19043578580021858,2.001021067301432,91.31008280949325
206_textrank,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.19909833744168282,0.19849197939038277,0.0006063580513000488,0.3045520415144878,1.1990983374416828,1.1984919793903828,0.0006063580513000488,0.05056783354347187
206_textrank_st,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.19978215172886848,0.07099397893762216,0.12878817279124632,64.4643035810473,0.19978215172886848,1.0709939789376222,-0.8712118272087537,-436.0809109670149
207_banditsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.3663577960396652,0.1212616283349538,0.24509616770471138,66.90076486817141,0.3663577960396652,1.121261628334954,-0.7549038322952888,-206.0564400309789
207_oracle,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.2759605436682856,0.1185513934954846,0.157409150172801,57.040455160869804,3.2759605436682855,0.1185513934954846,3.1574091501728008,96.38117150938771
207_oracle_disco,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.016609692490116346,0.07601073057351948,-0.059401038083403135,-357.628764763405,3.0166096924901162,2.0760107305735196,0.9405989619165966,31.18066497824456
207_pacsum_bert,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.0,1.0,-1.0,,0.6862688175460789,0.5818775403216326,0.1043912772244463,15.211426565718474,0.6862688175460789,2.5818775403216327,-1.8956087227755538,-276.2195621176209
207_pacsum_tfidf,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.4912436044833157,0.3044764978403692,0.18676710664294655,38.019244411209385,1.4912436044833157,0.3044764978403692,1.1867671066429466,79.58237695538257
207_textrank,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.6659159544991174,0.2342412979245031,0.43167465657461435,64.82419495404753,2.6659159544991176,0.2342412979245031,2.4316746565746143,91.21347777190097
207_textrank_st,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.659330053710922,0.37231915675996186,0.28701089695096016,43.530686237578635,2.659330053710922,2.372319156759962,0.28701089695096016,10.792601563331905
210_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.33069712948054075,0.42884980669866,-0.09815267721811927,-29.68053498749673,1.3306971294805408,0.42884980669866,0.9018473227818807,67.77254589358974
210_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.35549048613756895,0.20695824455469847,0.14853224158287048,41.78233943661461,2.355490486137569,0.20695824455469847,2.1485322415828705,91.21379407929345
210_textrank_st,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.03904814304163062,0.14650158490985632,-0.1074534418682257,-275.18195104352526,2.0390481430416307,0.14650158490985632,1.8925465581317744,92.81519735520706
212_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.14127079926991082,0.2122631929537636,-0.0709923936838528,-50.25270193893029,2.1412707992699107,0.2122631929537636,1.929007606316147,90.08704583156239
212_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.07669968043185127,0.08057048059362432,-0.003870800161773047,-5.046696596359755,2.0766996804318514,0.08057048059362432,1.9961291998382271,96.1202632545853
213_heter_graph,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.2863113311359484,0.02965012059212313,0.2566612105438253,89.64409809612305,1.2863113311359484,0.02965012059212313,1.2566612105438253,97.69494990252952
213_neusumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.28768098378471524,0.23541979151074582,0.052261192273969415,18.16637011818579,1.2876809837847152,1.2354197915107459,0.052261192273969304,4.058551219756675
213_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.28310466807912843,0.031848747779198106,0.2512559202999303,88.75018628435463,1.2831046680791285,0.031848747779198106,1.2512559202999305,97.51783712026571
213_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.6003459357489191,0.10725480517794495,0.4930911305709742,82.13449966240768,2.600345935748919,0.10725480517794495,2.493091130570974,95.87536397740654
213_textrank_st,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.2814214798381727,0.34792706097869086,-0.06650558114051819,-23.632020263258248,2.2814214798381727,0.34792706097869086,1.9334944188594818,84.74954917127499
216_banditsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.09552434086799622,0.006238748629887936,0.08928559223810828,93.46894354548944,1.0955243408679962,0.006238748629887936,1.0892855922381082,99.43052396033984
216_heter_graph,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0334248046080271,0.07077749073505402,-0.03735268612702691,-111.75139709883753,1.033424804608027,0.07077749073505402,0.962647313872973,93.15117167504997
216_neusumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.03277099132537842,0.003942650556564287,0.02882834076881413,87.96908364041148,1.0327709913253784,1.0039426505565643,0.02882834076881413,2.7913584919555174
216_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.1164851188659668,0.14011059701442719,-0.023625478148460388,-20.281971103660858,1.1164851188659668,0.14011059701442719,0.9763745218515396,87.45074209706083
216_oracle_disco,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.10856480399767554,0.026122023661931393,0.08244278033574415,75.9387732487495,3.1085648039976754,0.026122023661931393,3.082442780335744,99.15967575685288
216_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.08790197968482971,0.0675776104132334,0.02032436927159631,23.121628596385214,1.0879019796848297,0.0675776104132334,1.0203243692715964,93.78826294324689
219_oracle,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0928805932402611,0.39048306494951246,-0.29760247170925136,-320.4140513394666,0.0928805932402611,0.39048306494951246,-0.29760247170925136,-320.4140513394666
219_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.31942027118057015,0.07749777138233183,0.24192249979823832,75.73799211430702,1.31942027118057,1.077497771382332,0.2419224997982381,18.33551485318431
221_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.20352348911061807,0.18129691198070458,0.022226577129913494,10.920890373411893,0.20352348911061807,0.18129691198070458,0.022226577129913494,10.920890373411893
221_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.255051287257326,0.0006740623090688014,0.2543772249482572,99.73571499429889,2.255051287257326,0.0006740623090688014,2.254377224948257,99.97010878143315
221_textrank_st,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.14852628497707582,0.0015612444634219291,0.1469650405136539,98.9488429851572,1.1485262849770759,1.0015612444634219,0.146965040513654,12.795966660579072
223_lead3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.010724514979215005,0.0148277716791545,-0.004103256699939495,-38.26053399983071,0.010724514979215005,0.0148277716791545,-0.004103256699939495,-38.26053399983071
223_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1318538846988564,0.3133488344569092,-0.1814949497580528,-137.64854192394301,0.1318538846988564,0.3133488344569092,-0.1814949497580528,-137.64854192394301
223_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.30299717658947756,0.08649992804358975,0.2164972485458878,71.45190294601784,1.3029971765894777,1.0864999280435899,0.2164972485458878,16.615327526077785
223_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.31315585448534144,0.3133753783920492,-0.00021952390670776367,-0.07010052776070307,1.3131558544853414,1.3133753783920492,-0.00021952390670776367,-0.016717277386224697
227_oracle,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.06159579956147354,0.07621152869251091,-0.01461572913103737,-23.728451022785492,1.0615957995614735,1.076211528692511,-0.01461572913103737,-1.376769683628634
228_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.3353637184164571,0.31629571664697403,0.01906800176948309,5.685767637453347,1.335363718416457,1.316295716646974,0.01906800176948309,1.427925703425199
228_oracle,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.06525239933663135,0.11575002435975795,-0.0504976250231266,-77.3881505300883,1.0652523993366314,1.115750024359758,-0.0504976250231266,-4.740437576538028
228_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.20978606332474475,0.24939920618370787,-0.03961314285896311,-18.88263797468888,1.2097860633247448,0.24939920618370787,0.960386857141037,79.38485045047497
228_textrank,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.06317753132051701,0.2533370537758773,-0.19015952245536027,-300.9923282545319,1.063177531320517,0.2533370537758773,0.8098404775446397,76.17170732895187
229_mi_unsup,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1680645867527346,0.15662665600393666,0.011437930748797953,6.80567570467777,2.1680645867527346,2.1566266560039367,0.011437930748797953,0.5275641149569884
229_oracle_disco,0.0,0.0,0.0,,0.0,1.0,-1.0,,1.0,0.0,1.0,100.0,0.26073488027759595,0.13268403507390758,0.12805084520368837,49.111513222686895,1.260734880277596,1.1326840350739076,0.12805084520368837,10.15684163315077
229_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.14704045452769304,0.12393982632056577,0.02310062820712727,15.710389553220939,1.147040454527693,0.12393982632056577,1.0231006282071273,89.19481646603306
230_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.13659951992061303,0.17372464048094116,-0.03712512056032813,-27.17807542947733,1.1365995199206131,1.1737246404809412,-0.03712512056032802,-3.2663325920567923
230_pacsum_tfidf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.03360056472592987,0.16331587761912186,-0.129715312893192,-386.05099036650853,0.03360056472592987,0.16331587761912186,-0.129715312893192,-386.05099036650853
231_banditsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.16762317502793544,0.1674495367635973,0.00017363826433813845,0.10358845923852747,0.16762317502793544,0.1674495367635973,0.00017363826433813845,0.10358845923852747
231_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.16675213261740285,0.09158160713468011,0.07517052548272274,45.079198870094494,2.166752132617403,2.09158160713468,0.07517052548272307,3.4692720201418807
231_heter_graph,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1663494436373003,0.16749115073975795,-0.0011417071024576453,-0.6863305806702692,0.1663494436373003,0.16749115073975795,-0.0011417071024576453,-0.6863305806702692
231_lead3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1663494436373003,0.1665556558400082,-0.00020621220270788942,-0.12396326564067374,0.1663494436373003,0.1665556558400082,-0.00020621220270788942,-0.12396326564067374
231_matchsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.16529690508342665,0.10752220237550014,0.057774702707926506,34.952077704520335,0.16529690508342665,0.10752220237550014,0.057774702707926506,34.952077704520335
231_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1674873261083849,0.1675602374901064,-7.291138172149658e-05,-0.04353247700325334,0.1674873261083849,0.1675602374901064,-7.291138172149658e-05,-0.04353247700325334
231_oracle,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.16551226659910756,0.16778803154127675,-0.0022757649421691895,-1.3749826456557392,0.16551226659910756,0.16778803154127675,-0.0022757649421691895,-1.3749826456557392
231_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.08324455932481212,0.1561338687012903,-0.0728893093764782,-87.56044835563517,1.0832445593248121,0.1561338687012903,0.9271106906235218,85.5864617682817
231_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.16626238111949843,0.16777407412029188,-0.001511693000793457,-0.909221310686602,0.16626238111949843,0.16777407412029188,-0.001511693000793457,-0.909221310686602
231_pacsum_tfidf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.0651216833223589,0.15448249662217373,-0.08936081329981482,-137.2212890405025,0.0651216833223589,1.1544824966221738,-1.089360813299815,-1672.8081304461512
231_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0693313408324806,0.09940303647813076,-0.030071695645650154,-43.373884428847006,0.0693313408324806,0.09940303647813076,-0.030071695645650154,-43.373884428847006
231_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.1318462611804716,0.1234078975091688,0.008438363671302795,6.40015393364271,1.1318462611804716,0.1234078975091688,1.0084383636713028,89.09676148238903
231_textrank_st,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.013995531045366105,0.07466298624174672,-0.060667455196380615,-433.477336442103,0.013995531045366105,0.07466298624174672,-0.060667455196380615,-433.477336442103
232_matchsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2997194643110215,0.2983794922918259,0.0013399720191955566,0.44707540842427773,0.2997194643110215,0.2983794922918259,0.0013399720191955566,0.44707540842427773
233_banditsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.043336244950478386,0.05031773888622415,-0.006981493935745764,-16.11005739819803,0.043336244950478386,0.05031773888622415,-0.006981493935745764,-16.11005739819803
233_heter_graph,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.04280096024788993,0.04987610986136137,-0.007075149613471443,-16.53035252595821,0.04280096024788993,0.04987610986136137,-0.007075149613471443,-16.53035252595821
233_lead3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3760933708695423,0.2507463544825441,0.1253470163869982,33.328696035559226,0.3760933708695423,0.2507463544825441,0.1253470163869982,33.328696035559226
233_mi_unsup,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.45440920507389815,0.03182558724026119,0.42258361783363696,92.99627144765134,1.4544092050738981,0.03182558724026119,1.422583617833637,97.81178590390975
233_neusumm,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.06242264239166012,0.07827709512566794,-0.015854452734007818,-25.398560725019912,1.06242264239166,1.078277095125668,-0.015854452734007873,-1.4922924363055095
233_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3765091530032805,0.11410001054221841,0.26240914246106206,69.69528904355101,0.3765091530032805,0.11410001054221841,0.26240914246106206,69.69528904355101
233_pacsum_tfidf,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.07274064170342176,0.2119621360902481,-0.13922149438682635,-191.39437201346178,1.0727406417034218,0.2119621360902481,0.8607785056131736,80.24106406990695
233_refresh,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.24749383545665,0.5428118178577279,-0.2953179824010779,-119.32336894621547,1.24749383545665,1.542811817857728,-0.29531798240107787,-23.672901140467403
233_textrank_st,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0720030342243263,0.10974649814355264,-0.03774346391922634,-52.419268612536705,1.0720030342243263,0.10974649814355264,0.9622565360807737,89.7624825079938
235_banditsumm,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.027424629507798004,0.4162621532662094,-0.3888375237584114,-1417.840571548462,1.027424629507798,1.4162621532662094,-0.3888375237584114,-37.84584412237513
235_heter_graph,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.005739558758002472,0.3739751512590429,-0.36823559250104043,-6415.747412422985,1.0057395587580025,0.3739751512590429,0.6317644074989596,62.81590517122858
235_neusumm,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.3569252724233648,0.3094866111659388,0.04743866125742602,13.290922476668149,1.3569252724233647,1.309486611165939,0.047438661257425796,3.4960408079587153
235_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.4043085013611496,0.22756266442769568,0.17674583693345391,43.71558756207683,2.4043085013611494,0.22756266442769568,2.1767458369334536,90.53521358432722
235_pacsum_tfidf,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.18748013341312553,0.2879107399269494,-0.10043060651382385,-53.56866601567752,1.1874801334131255,0.2879107399269494,0.8995693934861761,75.75447943710694
235_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0974328800820689,0.40699534463717346,-0.30956246455510456,-317.7186841796694,1.097432880082069,0.40699534463717346,0.6904375354448955,62.91387363874706
235_textrank,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1116509850041687,0.7041993871116022,-0.5925484021074335,-530.714889873394,0.1116509850041687,0.7041993871116022,-0.5925484021074335,-530.714889873394
235_textrank_st,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.1116509850041687,0.559036904055216,-0.4473859190510473,-400.70037808832876,0.1116509850041687,1.5590369040552159,-1.4473859190510472,-1296.3485445265048
236_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.1173995756774578,0.1147557571217476,0.002643818555710206,2.251983059098784,2.117399575677458,1.1147557571217477,1.0026438185557103,47.352603168200616
27_mi_unsup,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.28368901021101256,0.13679682859395997,0.1468921816170526,51.77929927838648,2.2836890102110123,0.13679682859395997,2.1468921816170523,94.0098311117537
27_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.38467278026721696,0.42032479786060073,-0.03565201759338377,-9.268141501620605,0.38467278026721696,0.42032479786060073,-0.03565201759338377,-9.268141501620605
27_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.2818265750326894,0.25421254777095537,0.02761402726173401,9.798233987881032,1.2818265750326894,1.2542125477709554,0.02761402726173401,2.154271708794132
33_mi_unsup,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,0.005845059469963082,0.15445908261463048,-0.1486140231446674,-2542.5579313328367,3.005845059469963,1.1544590826146304,1.8513859768553327,61.59286124953485
33_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.1448719919659197,0.7419189094565809,-0.5970469174906612,-412.1203204212951,1.1448719919659198,0.7419189094565809,0.4029530825093389,35.196343812849065
33_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.14751991340890525,0.29168978373830523,-0.14416987032939999,-97.72909093959444,1.1475199134089054,0.29168978373830523,0.8558301296706001,74.58085212030957
33_rnn_ext_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0549847577698529,0.03699462963268163,0.01799012813717127,32.71839118119188,2.054984757769853,0.03699462963268163,2.0179901281371713,98.19976136110958
33_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.08557377982263764,0.18371204327171048,-0.09813826344907284,-114.68263252187371,2.0855737798226377,1.1837120432717105,0.9018617365509272,43.24285936446821
35_oracle,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0013473972678184065,0.22844951897859578,-0.22710212171077737,-16854.874737758837,1.0013473972678184,0.22844951897859578,0.7728978782892226,77.18578790917903
35_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.10751727670431133,0.13346743037303282,-0.0259501536687215,-24.135798881967894,1.1075172767043113,0.13346743037303282,0.9740498463312786,87.94895274499032
39_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.11308859706332441,0.0926709291379666,0.02041766792535782,18.054577079884425,2.1130885970633244,0.0926709291379666,2.020417667925358,95.61443238741828
39_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.2617734322702745,0.27018496151140425,-0.008411529241129756,-3.2132860726848187,1.2617734322702745,0.27018496151140425,0.9915884707588702,78.5868877405932
40_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.1320049197335417,0.13005098624853417,0.001953933485007525,1.4801974721484883,1.1320049197335418,0.13005098624853417,1.0019539334850076,88.51144690438744
40_matchsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.03508517250884324,0.17777198448311538,-0.14268681197427213,-406.6869328868422,1.0350851725088432,0.17777198448311538,0.8573131880257279,82.82537619080843
40_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.03508517250884324,0.1910977194008107,-0.15601254689196745,-444.66803420346406,1.0350851725088432,0.1910977194008107,0.8439874531080326,81.53797151420619
48_oracle,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.11960015102074695,0.2552755515162761,-0.13567540049552917,-113.4408270705224,3.119600151020747,0.2552755515162761,2.864324599504471,91.81704259654082
48_oracle_disco,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.25734419031785083,0.19500480496730555,0.062339385350545284,24.224127723088948,3.257344190317851,0.19500480496730555,3.0623393853505454,94.01338042363042
48_pacsum_tfidf,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0039043088371937262,0.25896519823716235,-0.2550608893999686,-6532.805165671705,3.0039043088371935,0.25896519823716235,2.744939110600031,91.37904634727171
48_textrank,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0039043287054086884,0.2541990320269878,-0.2502947033215791,-6410.697515679059,3.0039043287054086,0.2541990320269878,2.749705296678421,91.53771211693218
48_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.2581036130969341,0.2586897055690105,-0.000586092472076416,-0.22707643067991518,2.2581036130969343,0.2586897055690105,1.9994139075279238,88.5439399649946
5_oracle_disco,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.0,0.0,0.0,,0.18793163407180047,0.195275418046448,-0.007343783974647522,-3.9076890971116565,0.18793163407180047,1.195275418046448,-1.0073437839746475,-536.0160831623406
50_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.09169838608229638,0.22510981777385397,-0.13341143169155759,-145.48939996809221,1.0916983860822964,1.225109817773854,-0.13341143169155756,-12.220539426674621
50_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.05987153233016013,0.12444383818979582,-0.06457230585963569,-107.85143347184312,1.0598715323301602,1.1244438381897959,-0.06457230585963569,-6.092465349802489
51_banditsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.050210634586759506,0.051686266098374456,-0.0014756315116149499,-2.9388824175587547,1.0502106345867595,0.051686266098374456,0.998524368488385,95.07848574408008
51_bert_lstm_pn_rl,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.38252723406260025,0.3825917092382532,-6.447517565294492e-05,-0.016855054989991538,0.38252723406260025,0.3825917092382532,-6.447517565294492e-05,-0.016855054989991538
51_heter_graph,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3232219008406481,0.034907353412097275,0.28831454742855084,89.20018930607459,0.3232219008406481,0.034907353412097275,0.28831454742855084,89.20018930607459
